"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,14100,"PHL",7,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",8,
0.00,12494,"JHW",8,
0.00,13931,"ORF",7,
0.00,13303,"MIA",3,
0.00,10135,"ABE",10,
0.00,12884,"LAN",5,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,14122,"PIT",8,
0.00,14730,"SDF",7,
0.00,11577,"ERI",9,
0.00,13303,"MIA",3,
0.00,10434,"AVP",4,
0.00,14122,"PIT",5,
0.00,10434,"AVP",8,
0.00,13796,"OAK",5,
0.00,13230,"MDT",7,
0.00,13230,"MDT",7,
0.00,14122,"PIT",5,
0.00,14100,"PHL",1,
0.00,10800,"BUR",9,
0.00,13796,"OAK",8,
0.00,14112,"PIE",8,
0.00,13296,"MHT",10,
0.00,14122,"PIT",4,
0.00,12478,"JFK",8,
0.00,14576,"ROC",8,
0.00,13244,"MEM",9,
0.00,12494,"JHW",10,
0.00,14112,"PIE",1,
0.00,14100,"PHL",3,
0.00,14122,"PIT",4,
0.00,13230,"MDT",8,
0.00,10135,"ABE",9,
0.00,10397,"ATL",4,
0.00,10397,"ATL",4,
0.00,14711,"SCE",1,
0.00,11292,"DEN",8,
0.00,13485,"MSN",9,
0.00,10868,"CAE",10,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",3,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,10540,"BED",3,
0.00,12898,"LBE",3,
0.00,14100,"PHL",11,
0.00,14100,"PHL",5,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,15096,"SYR",7,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,10434,"AVP",11,
0.00,12391,"ISP",12,
0.00,13796,"OAK",7,
0.00,13230,"MDT",7,
0.00,11618,"EWR",9,
0.00,14100,"PHL",12,
0.00,12266,"IAH",5,
0.00,14100,"PHL",12,
0.00,13230,"MDT",2,
0.00,10397,"ATL",1,
0.00,13303,"MIA",4,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,12953,"LGA",4,
0.00,12339,"IND",11,
0.00,10529,"BDL",12,
0.00,14307,"PVD",12,
0.00,14307,"PVD",12,
0.00,13342,"MKE",3,
0.00,11042,"CLE",3,
0.00,10135,"ABE",4,
0.00,13303,"MIA",7,
0.00,14100,"PHL",3,
0.00,10792,"BUF",6,
0.00,12339,"IND",5,
0.00,14100,"PHL",7,
0.00,13204,"MCO",8,
0.00,10135,"ABE",5,
0.00,13296,"MHT",6,
0.00,14307,"PVD",2,
0.00,10888,"CBE",2,
0.00,14100,"PHL",10,
0.00,10888,"CBE",8,
0.00,13198,"MCI",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",7,
0.00,14100,"PHL",1,
0.00,14100,"PHL",11,
0.00,14100,"PHL",1,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,11577,"ERI",7,
0.00,14122,"PIT",4,
0.00,14100,"PHL",7,
0.00,11433,"DTW",2,
0.00,10135,"ABE",8,
0.00,14100,"PHL",9,
0.00,15295,"TOL",9,
0.00,15295,"TOL",9,
0.00,15096,"SYR",6,
0.00,10888,"CBE",6,
0.00,10557,"BFD",7,
0.00,14576,"ROC",7,
0.00,10434,"AVP",5,
0.00,13230,"MDT",5,
0.00,14524,"RIC",5,
0.00,11267,"DAY",2,
0.00,14711,"SCE",10,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,11057,"CLT",7,
0.00,10322,"AOO",7,
0.00,10135,"ABE",7,
0.00,10800,"BUR",7,
0.00,14100,"PHL",12,
0.00,13230,"MDT",12,
0.00,14100,"PHL",8,
0.00,10693,"BNA",8,
0.00,14122,"PIT",4,
0.00,10868,"CAE",5,
0.00,11995,"GSO",4,
0.00,12559,"JST",10,
0.00,14122,"PIT",10,
0.00,12559,"JST",10,
0.00,14730,"SDF",2,
0.00,12324,"ILN",11,
0.00,14100,"PHL",12,
0.00,13230,"MDT",2,
0.00,15096,"SYR",11,
0.00,11618,"EWR",1,
0.00,12559,"JST",1,
0.00,11618,"EWR",1,
0.00,13487,"MSP",3,
0.00,10529,"BDL",2,
0.00,14122,"PIT",12,
0.00,14100,"PHL",2,
0.00,14100,"PHL",10,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,10135,"ABE",1,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,12324,"ILN",4,
0.00,14100,"PHL",9,
0.00,10781,"BTR",3,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,14100,"PHL",10,
0.00,13296,"MHT",11,
0.00,10800,"BUR",12,
0.00,14100,"PHL",4,
0.00,10800,"BUR",6,
0.00,10434,"AVP",6,
0.00,14122,"PIT",1,
0.00,14100,"PHL",8,
0.00,13230,"MDT",3,
0.00,10135,"ABE",11,
0.00,13244,"MEM",6,
0.00,10577,"BGM",2,
0.00,14100,"PHL",3,
0.00,11057,"CLT",2,
0.00,11057,"CLT",2,
0.00,15016,"STL",2,
0.00,10397,"ATL",3,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14321,"PWM",9,
0.00,14122,"PIT",7,
0.00,11042,"CLE",7,
0.00,14730,"SDF",8,
0.00,11618,"EWR",8,
0.00,11618,"EWR",8,
0.00,14122,"PIT",10,
0.00,14100,"PHL",2,
0.00,10397,"ATL",10,
0.00,11618,"EWR",5,
0.00,10135,"ABE",6,
0.00,14100,"PHL",8,
0.00,10135,"ABE",2,
0.00,14524,"RIC",1,
0.00,13931,"ORF",10,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,14122,"PIT",1,
0.00,13487,"MSP",2,
0.00,13487,"MSP",2,
0.00,12339,"IND",2,
0.00,11697,"FLL",2,
0.00,13891,"ONT",11,
0.00,13230,"MDT",1,
0.00,14100,"PHL",4,
0.00,14524,"RIC",8,
0.00,10800,"BUR",5,
0.00,11042,"CLE",10,
0.00,14122,"PIT",1,
0.00,10888,"CBE",4,
0.00,14122,"PIT",2,
0.00,11577,"ERI",5,
0.00,14730,"SDF",9,
0.00,13487,"MSP",10,
0.00,14100,"PHL",4,
0.00,14122,"PIT",9,
0.00,14100,"PHL",3,
0.00,14683,"SAT",3,
0.00,13296,"MHT",3,
0.00,14100,"PHL",11,
0.00,14100,"PHL",4,
0.00,11066,"CMH",4,
0.00,14100,"PHL",7,
0.00,10821,"BWI",12,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,11618,"EWR",11,
0.00,11618,"EWR",11,
0.00,11423,"DSM",12,
0.00,14492,"RDU",3,
0.00,12264,"IAD",3,
0.00,14492,"RDU",3,
0.00,15096,"SYR",2,
0.00,15096,"SYR",2,
0.00,12324,"ILN",8,
0.00,12451,"JAX",10,
0.00,10322,"AOO",11,
0.00,14100,"PHL",11,
0.00,10135,"ABE",11,
0.00,10821,"BWI",12,
0.00,14100,"PHL",5,
0.00,14100,"PHL",9,
0.00,14711,"SCE",11,
0.00,10721,"BOS",2,
0.00,12339,"IND",6,
0.00,14100,"PHL",8,
0.00,13230,"MDT",4,
0.00,12324,"ILN",5,
0.00,12339,"IND",3,
0.00,11577,"ERI",3,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,10135,"ABE",11,
0.00,14259,"PSM",1,
0.00,14100,"PHL",12,
0.00,10135,"ABE",9,
0.00,14122,"PIT",12,
0.00,14122,"PIT",6,
0.00,13230,"MDT",6,
0.00,12324,"ILN",7,
0.00,14100,"PHL",9,
0.00,13244,"MEM",8,
0.00,11618,"EWR",2,
0.00,10990,"CHO",5,
0.00,11721,"FNT",3,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14122,"PIT",4,
0.00,11995,"GSO",6,
0.00,13697,"NKT",9,
0.00,14100,"PHL",5,
0.00,12324,"ILN",4,
0.00,14100,"PHL",5,
0.00,14100,"PHL",9,
0.00,14100,"PHL",8,
0.00,14100,"PHL",10,
0.00,11995,"GSO",1,
0.00,10599,"BHM",2,
0.00,14122,"PIT",2,
0.00,10135,"ABE",1,
0.00,10135,"ABE",1,
0.00,13303,"MIA",2,
0.00,14112,"PIE",2,
0.00,10140,"ABQ",1,
0.00,15412,"TYS",9,
0.00,10888,"CBE",12,
0.00,10397,"ATL",12,
0.00,14524,"RIC",12,
0.00,14107,"PHX",5,
0.00,12266,"IAH",6,
0.00,12945,"LEX",6,
0.00,11267,"DAY",2,
0.00,14122,"PIT",3,
0.00,10397,"ATL",6,
0.00,14122,"PIT",11,
0.00,10781,"BTR",2,
0.00,10135,"ABE",3,
0.00,14100,"PHL",5,
0.00,12898,"LBE",10,
0.00,13931,"ORF",7,
0.00,10577,"BGM",9,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,10529,"BDL",9,
0.00,14122,"PIT",10,
0.00,14057,"PDX",5,
0.00,10778,"BTL",4,
0.00,13931,"ORF",6,
0.00,10257,"ALB",4,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,12365,"IPT",1,
0.00,14576,"ROC",4,
0.00,14122,"PIT",10,
0.00,10529,"BDL",10,
0.00,13204,"MCO",10,
0.00,14307,"PVD",12,
0.00,14683,"SAT",5,
0.00,13244,"MEM",5,
0.00,13244,"MEM",11,
0.00,12348,"INT",7,
0.00,11042,"CLE",8,
0.00,14492,"RDU",2,
0.00,12339,"IND",1,
0.00,12892,"LAX",1,
0.00,10868,"CAE",8,
0.00,14122,"PIT",7,
0.00,12324,"ILN",1,
0.00,12324,"ILN",1,
0.00,11537,"ELM",2,
0.00,13891,"ONT",3,
0.00,14100,"PHL",2,
0.00,10135,"ABE",2,
0.00,10135,"ABE",2,
0.00,14100,"PHL",3,
0.00,13230,"MDT",8,
0.00,14711,"SCE",2,
0.00,13296,"MHT",3,
0.00,14122,"PIT",4,
0.00,14122,"PIT",2,
0.00,14100,"PHL",10,
0.00,14100,"PHL",10,
0.00,11618,"EWR",6,
0.00,12324,"ILN",12,
0.00,13244,"MEM",3,
0.00,14711,"SCE",6,
0.00,14711,"SCE",7,
0.00,10257,"ALB",5,
0.00,14122,"PIT",10,
0.00,16133,"YNG",6,
0.00,13296,"MHT",4,
0.00,14100,"PHL",4,
0.00,14112,"PIE",4,
0.00,14100,"PHL",5,
0.00,13230,"MDT",7,
0.00,12264,"IAD",9,
0.00,10135,"ABE",10,
0.00,15070,"SWF",4,
0.00,13303,"MIA",9,
0.00,12324,"ILN",9,
0.00,10135,"ABE",11,
0.00,13244,"MEM",12,
0.00,14100,"PHL",5,
0.00,14100,"PHL",6,
0.00,14100,"PHL",12,
0.00,10322,"AOO",9,
0.00,10135,"ABE",12,
0.00,10322,"AOO",6,
0.00,12898,"LBE",11,
0.00,14100,"PHL",4,
0.00,10529,"BDL",7,
0.00,10599,"BHM",9,
0.00,11618,"EWR",7,
0.00,14100,"PHL",12,
0.00,10821,"BWI",1,
0.00,14122,"PIT",1,
0.00,11618,"EWR",3,
0.00,12339,"IND",11,
0.00,14100,"PHL",3,
0.00,10135,"ABE",5,
0.00,10135,"ABE",5,
0.00,10322,"AOO",4,
0.00,12339,"IND",5,
0.00,14100,"PHL",2,
0.00,13230,"MDT",2,
0.00,12190,"HOT",2,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,13930,"ORD",10,
0.00,14122,"PIT",9,
0.00,10397,"ATL",5,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,10434,"AVP",9,
0.00,14100,"PHL",8,
0.00,13230,"MDT",9,
0.00,13930,"ORD",10,
0.00,10434,"AVP",2,
0.00,13296,"MHT",2,
0.00,12197,"HPN",1,
0.00,12324,"ILN",12,
0.00,13230,"MDT",9,
0.00,10158,"ACY",11,
0.00,10135,"ABE",11,
0.00,14100,"PHL",3,
0.00,14122,"PIT",3,
0.00,14122,"PIT",4,
0.00,14711,"SCE",8,
0.00,12324,"ILN",9,
0.00,12559,"JST",2,
0.00,13244,"MEM",1,
0.00,12339,"IND",4,
0.00,14321,"PWM",1,
0.00,15016,"STL",8,
0.00,14122,"PIT",6,
0.00,14100,"PHL",2,
0.00,14524,"RIC",3,
0.00,13244,"MEM",1,
0.00,14730,"SDF",3,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,10135,"ABE",12,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14492,"RDU",8,
0.00,12339,"IND",1,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,11977,"GRB",1,
0.00,13230,"MDT",8,
0.00,10135,"ABE",9,
0.00,10800,"BUR",11,
0.00,10135,"ABE",12,
0.00,12559,"JST",8,
0.00,13230,"MDT",9,
0.00,11423,"DSM",11,
0.00,12339,"IND",11,
0.00,12324,"ILN",8,
0.00,14122,"PIT",2,
0.00,14576,"ROC",12,
0.00,13230,"MDT",7,
0.00,12451,"JAX",12,
0.00,15070,"SWF",12,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,12365,"IPT",12,
0.00,14100,"PHL",7,
0.00,10434,"AVP",4,
0.00,10434,"AVP",4,
0.00,14122,"PIT",5,
0.00,10135,"ABE",9,
0.00,14122,"PIT",12,
0.00,10135,"ABE",12,
0.00,12898,"LBE",4,
0.00,14100,"PHL",10,
0.00,10434,"AVP",11,
0.00,10721,"BOS",2,
0.00,10721,"BOS",2,
0.00,12324,"ILN",9,
0.00,14100,"PHL",11,
0.00,10322,"AOO",12,
0.00,13303,"MIA",12,
0.00,12339,"IND",4,
0.00,10135,"ABE",7,
0.00,14100,"PHL",9,
0.00,11042,"CLE",7,
0.00,11042,"CLE",7,
0.00,12898,"LBE",3,
0.00,14100,"PHL",11,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",7,
0.00,14100,"PHL",6,
0.00,13230,"MDT",6,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,13295,"MHR",12,
0.00,12954,"LGB",12,
0.00,13244,"MEM",12,
0.00,12339,"IND",8,
0.00,12324,"ILN",5,
0.00,13244,"MEM",5,
0.00,10800,"BUR",8,
0.00,14711,"SCE",5,
0.00,14122,"PIT",11,
0.00,10434,"AVP",3,
0.00,14100,"PHL",1,
0.00,14100,"PHL",8,
0.00,14122,"PIT",12,
0.00,11066,"CMH",12,
0.00,10434,"AVP",8,
0.00,14307,"PVD",12,
0.00,11577,"ERI",1,
0.00,15016,"STL",6,
0.00,12339,"IND",2,
0.00,14122,"PIT",8,
0.00,12478,"JFK",4,
0.00,12559,"JST",11,
0.00,11618,"EWR",2,
0.00,15304,"TPA",3,
0.00,10423,"AUS",2,
0.00,14078,"PFN",4,
0.00,14122,"PIT",8,
0.00,14122,"PIT",8,
0.00,11618,"EWR",10,
0.00,14100,"PHL",4,
0.00,11433,"DTW",7,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,12339,"IND",7,
0.00,13029,"LNK",7,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,11884,"GEG",5,
0.00,14100,"PHL",10,
0.00,13230,"MDT",7,
0.00,14307,"PVD",10,
0.00,14122,"PIT",11,
0.00,13230,"MDT",11,
0.00,14122,"PIT",11,
0.00,14100,"PHL",2,
0.00,11577,"ERI",8,
0.00,15295,"TOL",11,
0.00,10397,"ATL",7,
0.00,12339,"IND",9,
0.00,14100,"PHL",11,
0.00,14122,"PIT",11,
0.00,13230,"MDT",11,
0.00,14122,"PIT",11,
0.00,14122,"PIT",11,
0.00,12266,"IAH",8,
0.00,12324,"ILN",2,
0.00,13930,"ORD",5,
0.00,14100,"PHL",10,
0.00,14122,"PIT",8,
0.00,14122,"PIT",4,
0.00,13230,"MDT",2,
0.00,15295,"TOL",11,
0.00,14027,"PBI",11,
0.00,13204,"MCO",2,
0.00,14730,"SDF",2,
0.00,13204,"MCO",2,
0.00,14100,"PHL",1,
0.00,14122,"PIT",5,
0.00,10434,"AVP",1,
0.00,14122,"PIT",1,
0.00,14100,"PHL",3,
0.00,12494,"JHW",4,
0.00,10529,"BDL",12,
0.00,14122,"PIT",7,
0.00,14100,"PHL",9,
0.00,10135,"ABE",3,
0.00,10397,"ATL",7,
0.00,14100,"PHL",8,
0.00,14100,"PHL",8,
0.00,14711,"SCE",4,
0.00,14100,"PHL",5,
0.00,14100,"PHL",8,
0.00,10434,"AVP",10,
0.00,14100,"PHL",2,
0.00,11618,"EWR",1,
0.00,12324,"ILN",1,
0.00,13230,"MDT",1,
0.00,13244,"MEM",1,
0.00,14307,"PVD",3,
0.00,10135,"ABE",9,
0.00,14122,"PIT",8,
0.00,14100,"PHL",7,
0.00,11042,"CLE",10,
0.00,12365,"IPT",1,
0.00,11193,"CVG",10,
0.00,13230,"MDT",10,
0.00,11193,"CVG",10,
0.00,11193,"CVG",10,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14122,"PIT",11,
0.00,11577,"ERI",2,
0.00,14679,"SAN",5,
0.00,12264,"IAD",4,
0.00,14122,"PIT",6,
0.00,11057,"CLT",5,
0.00,14122,"PIT",11,
0.00,12365,"IPT",3,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,13230,"MDT",11,
0.00,11042,"CLE",12,
0.00,14122,"PIT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,10792,"BUF",8,
0.00,14100,"PHL",9,
0.00,12339,"IND",3,
0.00,13230,"MDT",4,
0.00,10434,"AVP",5,
0.00,13230,"MDT",5,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,13230,"MDT",10,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",8,
0.00,14112,"PIE",12,
0.00,13230,"MDT",8,
0.00,13296,"MHT",1,
0.00,14711,"SCE",1,
0.00,14100,"PHL",12,
0.00,12478,"JFK",7,
0.00,11042,"CLE",8,
0.00,14100,"PHL",9,
0.00,12339,"IND",10,
0.00,14122,"PIT",5,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,15096,"SYR",12,
0.00,14307,"PVD",12,
0.00,14711,"SCE",12,
0.00,12348,"INT",12,
0.00,14122,"PIT",12,
0.00,13244,"MEM",4,
0.00,10721,"BOS",5,
0.00,14100,"PHL",9,
0.00,13230,"MDT",6,
0.00,12884,"LAN",2,
0.00,14761,"SFB",4,
0.00,14100,"PHL",3,
0.00,10423,"AUS",3,
0.00,12559,"JST",4,
0.00,12945,"LEX",2,
0.00,14100,"PHL",7,
0.00,12559,"JST",9,
0.00,13244,"MEM",9,
0.00,12478,"JFK",9,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,14122,"PIT",6,
0.00,15295,"TOL",7,
0.00,15295,"TOL",7,
0.00,10785,"BTV",2,
0.00,14747,"SEA",1,
0.00,12339,"IND",9,
0.00,15295,"TOL",10,
0.00,14524,"RIC",2,
0.00,14100,"PHL",1,
0.00,14100,"PHL",9,
0.00,13487,"MSP",8,
0.00,13230,"MDT",2,
0.00,14524,"RIC",6,
0.00,11111,"COU",3,
0.00,10888,"CBE",6,
0.00,14576,"ROC",6,
0.00,13244,"MEM",7,
0.00,12365,"IPT",5,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,14100,"PHL",1,
0.00,10135,"ABE",3,
0.00,10135,"ABE",3,
0.00,10874,"CAK",4,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,11267,"DAY",1,
0.00,14122,"PIT",10,
0.00,13230,"MDT",5,
0.00,10135,"ABE",10,
0.00,10792,"BUF",12,
0.00,11298,"DFW",12,
0.00,12324,"ILN",12,
0.00,10792,"BUF",12,
0.00,11834,"FYV",1,
0.00,13244,"MEM",2,
0.00,14100,"PHL",12,
0.00,14553,"RME",2,
0.00,14100,"PHL",10,
0.00,10135,"ABE",12,
0.00,11066,"CMH",1,
0.00,14524,"RIC",2,
0.00,14100,"PHL",10,
0.00,14100,"PHL",11,
0.00,12898,"LBE",11,
0.00,14711,"SCE",2,
0.00,14100,"PHL",10,
0.00,14100,"PHL",10,
0.00,14122,"PIT",8,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,13796,"OAK",6,
0.00,13244,"MEM",1,
0.00,11618,"EWR",3,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,12544,"JQF",12,
0.00,15412,"TYS",8,
0.00,14730,"SDF",5,
0.00,14100,"PHL",10,
0.00,14100,"PHL",3,
0.00,14122,"PIT",4,
0.00,13029,"LNK",6,
0.00,11146,"CRW",2,
0.00,10158,"ACY",8,
0.00,14100,"PHL",11,
0.00,10557,"BFD",6,
0.00,12494,"JHW",6,
0.00,14100,"PHL",5,
0.00,10434,"AVP",1,
0.00,14100,"PHL",3,
0.00,10529,"BDL",7,
0.00,11067,"CMI",1,
0.00,14122,"PIT",6,
0.00,14122,"PIT",10,
0.00,11292,"DEN",12,
0.00,10821,"BWI",3,
0.00,14100,"PHL",3,
0.00,10721,"BOS",4,
0.00,11423,"DSM",4,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,14122,"PIT",5,
0.00,13342,"MKE",8,
0.00,10821,"BWI",5,
0.00,13930,"ORD",10,
0.00,13930,"ORD",10,
0.00,14122,"PIT",2,
0.00,14122,"PIT",9,
0.00,10135,"ABE",9,
0.00,12559,"JST",5,
0.00,14122,"PIT",6,
0.00,11057,"CLT",12,
0.00,11423,"DSM",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",1,
0.00,14100,"PHL",12,
0.00,14100,"PHL",4,
0.00,10821,"BWI",5,
0.00,14107,"PHX",12,
0.00,14100,"PHL",2,
0.00,12339,"IND",10,
0.00,14576,"ROC",3,
0.00,14100,"PHL",8,
0.00,10868,"CAE",1,
0.00,14524,"RIC",1,
0.00,14524,"RIC",1,
0.00,15412,"TYS",11,
0.00,14100,"PHL",12,
0.00,13230,"MDT",5,
0.00,12889,"LAS",7,
0.00,14100,"PHL",8,
0.00,13230,"MDT",8,
0.00,13230,"MDT",8,
0.00,10135,"ABE",3,
0.00,14711,"SCE",10,
0.00,11618,"EWR",12,
0.00,13342,"MKE",12,
0.00,14576,"ROC",2,
0.00,14259,"PSM",10,
0.00,10868,"CAE",4,
0.00,14122,"PIT",8,
0.00,10713,"BOI",8,
0.00,14307,"PVD",10,
0.00,10431,"AVL",10,
0.00,11618,"EWR",12,
0.00,14122,"PIT",1,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,12884,"LAN",2,
0.00,13244,"MEM",7,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",3,
0.00,14100,"PHL",5,
0.00,12266,"IAH",12,
0.00,14122,"PIT",1,
0.00,13244,"MEM",10,
0.00,13244,"MEM",10,
0.00,10529,"BDL",1,
0.00,10529,"BDL",1,
0.00,14122,"PIT",3,
0.00,10135,"ABE",8,
0.00,11618,"EWR",12,
0.00,13796,"OAK",9,
0.00,12945,"LEX",3,
0.00,14100,"PHL",8,
0.00,14100,"PHL",6,
0.00,12264,"IAD",2,
0.00,12264,"IAD",2,
0.00,13230,"MDT",8,
