"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
0.00,11618,"EWR",4,
0.00,14122,"PIT",4,
0.00,10194,"AFW",4,
0.00,13495,"MSY",4,
0.00,13824,"OFF",4,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14275,"PTK",4,
0.00,14711,"SCE",4,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,10135,"ABE",4,
0.00,10135,"ABE",4,
0.00,10135,"ABE",4,
0.00,10434,"AVP",4,
0.00,11042,"CLE",4,
0.00,11618,"EWR",4,
0.00,11618,"EWR",4,
0.00,12339,"IND",4,
0.00,12339,"IND",4,
0.00,12339,"IND",4,
0.00,12339,"IND",4,
0.00,12365,"IPT",4,
0.00,13230,"MDT",4,
0.00,13230,"MDT",4,
0.00,13230,"MDT",4,
0.00,13230,"MDT",4,
0.00,13244,"MEM",4,
0.00,13244,"MEM",4,
0.00,13244,"MEM",4,
0.00,13244,"MEM",4,
0.00,13931,"ORF",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14711,"SCE",4,
0.00,10135,"ABE",4,
0.00,10721,"BOS",4,
0.00,10821,"BWI",4,
0.00,11042,"CLE",4,
0.00,11618,"EWR",4,
0.00,11618,"EWR",4,
0.00,12264,"IAD",4,
0.00,12266,"IAH",4,
0.00,12266,"IAH",4,
0.00,12339,"IND",4,
0.00,12889,"LAS",4,
0.00,12892,"LAX",4,
0.00,12953,"LGA",4,
0.00,13204,"MCO",4,
0.00,13204,"MCO",4,
0.00,13230,"MDT",4,
0.00,13495,"MSY",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14635,"RSW",4,
0.00,14908,"SNA",4,
0.00,11193,"CVG",4,
0.00,14100,"PHL",4,
0.00,11193,"CVG",4,
0.00,14100,"PHL",4,
0.00,15412,"TYS",4,
0.00,10434,"AVP",5,
0.00,10434,"AVP",5,
0.00,10434,"AVP",5,
0.00,10434,"AVP",5,
0.00,10434,"AVP",5,
0.00,10529,"BDL",5,
0.00,10821,"BWI",5,
0.00,10990,"CHO",5,
0.00,14524,"RIC",5,
0.00,14574,"ROA",5,
0.00,14576,"ROC",5,
0.00,14711,"SCE",5,
0.00,14711,"SCE",5,
0.00,10135,"ABE",5,
0.00,10135,"ABE",5,
0.00,10135,"ABE",5,
0.00,10423,"AUS",5,
0.00,10529,"BDL",5,
0.00,10529,"BDL",5,
0.00,10721,"BOS",5,
0.00,11042,"CLE",5,
0.00,11292,"DEN",5,
0.00,11618,"EWR",5,
0.00,12264,"IAD",5,
0.00,12278,"ICT",5,
0.00,12339,"IND",5,
0.00,12953,"LGA",5,
0.00,12953,"LGA",5,
0.00,13198,"MCI",5,
0.00,13204,"MCO",5,
0.00,13204,"MCO",5,
0.00,13230,"MDT",5,
0.00,13495,"MSY",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14492,"RDU",5,
0.00,14771,"SFO",5,
0.00,14771,"SFO",5,
0.00,15304,"TPA",5,
0.00,10423,"AUS",5,
0.00,14100,"PHL",5,
0.00,11193,"CVG",5,
0.00,14100,"PHL",5,
0.00,10257,"ALB",5,
0.00,10397,"ATL",5,
0.00,10529,"BDL",5,
0.00,10721,"BOS",5,
0.00,10792,"BUF",5,
0.00,10821,"BWI",5,
0.00,11298,"DFW",5,
0.00,11423,"DSM",5,
0.00,12478,"JFK",5,
0.00,13204,"MCO",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13244,"MEM",5,
0.00,13296,"MHT",5,
0.00,13487,"MSP",5,
0.00,13796,"OAK",5,
0.00,13891,"ONT",5,
0.00,13930,"ORD",5,
0.00,13931,"ORF",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14524,"RIC",5,
0.00,14730,"SDF",5,
0.00,14730,"SDF",5,
0.00,14730,"SDF",5,
0.00,15096,"SYR",5,
0.00,11193,"CVG",5,
0.00,11193,"CVG",5,
0.00,14100,"PHL",5,
0.00,10135,"ABE",5,
0.00,10135,"ABE",5,
0.00,10135,"ABE",5,
0.00,10198,"AGC",5,
0.00,10434,"AVP",5,
0.00,10721,"BOS",5,
0.00,10721,"BOS",5,
0.00,11042,"CLE",5,
0.00,11618,"EWR",5,
0.00,11618,"EWR",5,
0.00,12339,"IND",5,
0.00,12339,"IND",5,
0.00,12339,"IND",5,
0.00,12339,"IND",5,
0.00,12365,"IPT",5,
0.00,12478,"JFK",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13244,"MEM",5,
0.00,13244,"MEM",5,
0.00,13244,"MEM",5,
0.00,13244,"MEM",5,
0.00,13931,"ORF",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14122,"PIT",5,
0.00,14711,"SCE",5,
0.00,14711,"SCE",5,
0.00,14711,"SCE",5,
0.00,15096,"SYR",5,
0.00,15096,"SYR",5,
0.00,11259,"DAL",5,
0.00,12945,"LEX",5,
0.00,13230,"MDT",5,
0.00,13303,"MIA",5,
0.00,14100,"PHL",6,
0.00,11057,"CLT",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,10397,"ATL",6,
0.00,10529,"BDL",6,
0.00,10721,"BOS",6,
0.00,10792,"BUF",6,
0.00,11423,"DSM",6,
0.00,12478,"JFK",6,
0.00,13230,"MDT",6,
0.00,13296,"MHT",6,
0.00,13487,"MSP",6,
0.00,13796,"OAK",6,
0.00,13891,"ONT",6,
0.00,13930,"ORD",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14524,"RIC",6,
0.00,14730,"SDF",6,
0.00,14730,"SDF",6,
0.00,14730,"SDF",6,
0.00,15096,"SYR",6,
0.00,11193,"CVG",6,
0.00,14100,"PHL",6,
0.00,10135,"ABE",6,
0.00,10135,"ABE",6,
0.00,10257,"ALB",6,
0.00,10423,"AUS",6,
0.00,10713,"BOI",6,
0.00,10721,"BOS",6,
0.00,10721,"BOS",6,
0.00,10821,"BWI",6,
0.00,11278,"DCA",6,
0.00,11292,"DEN",6,
0.00,11298,"DFW",6,
0.00,11618,"EWR",6,
0.00,11618,"EWR",6,
0.00,12264,"IAD",6,
0.00,12264,"IAD",6,
0.00,12266,"IAH",6,
0.00,12758,"KOA",6,
0.00,12889,"LAS",6,
0.00,12892,"LAX",6,
0.00,12953,"LGA",6,
0.00,13204,"MCO",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14492,"RDU",6,
0.00,14492,"RDU",6,
0.00,14524,"RIC",6,
0.00,14679,"SAN",6,
0.00,14771,"SFO",6,
0.00,14908,"SNA",6,
0.00,15016,"STL",6,
0.00,13230,"MDT",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,13487,"MSP",6,
0.00,13487,"MSP",6,
0.00,14122,"PIT",6,
0.00,14321,"PWM",6,
0.00,10434,"AVP",6,
0.00,10434,"AVP",6,
0.00,10434,"AVP",6,
0.00,10792,"BUF",6,
0.00,10990,"CHO",6,
0.00,14574,"ROA",6,
0.00,14711,"SCE",6,
0.00,14711,"SCE",6,
0.00,10135,"ABE",6,
0.00,10135,"ABE",6,
0.00,10135,"ABE",6,
0.00,10434,"AVP",6,
0.00,10434,"AVP",6,
0.00,11042,"CLE",6,
0.00,11618,"EWR",6,
0.00,11618,"EWR",6,
0.00,12264,"IAD",6,
0.00,12339,"IND",6,
0.00,12339,"IND",6,
0.00,12339,"IND",6,
0.00,12339,"IND",6,
0.00,12365,"IPT",6,
0.00,12478,"JFK",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13244,"MEM",6,
0.00,13244,"MEM",6,
0.00,13244,"MEM",6,
0.00,13244,"MEM",6,
0.00,13931,"ORF",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,14492,"RDU",6,
0.00,14711,"SCE",6,
0.00,15096,"SYR",6,
0.00,10135,"ABE",6,
0.00,10257,"ALB",7,
0.00,10434,"AVP",7,
0.00,10434,"AVP",7,
0.00,10434,"AVP",7,
0.00,10434,"AVP",7,
0.00,10434,"AVP",7,
0.00,10434,"AVP",7,
0.00,10792,"BUF",7,
0.00,10792,"BUF",7,
0.00,10990,"CHO",7,
0.00,12397,"ITH",7,
0.00,13296,"MHT",7,
0.00,14574,"ROA",7,
0.00,14576,"ROC",7,
0.00,14711,"SCE",7,
0.00,14711,"SCE",7,
0.00,14711,"SCE",7,
0.00,14711,"SCE",7,
0.00,14711,"SCE",7,
0.00,14711,"SCE",7,
0.00,13282,"MGW",7,
0.00,10397,"ATL",7,
0.00,10529,"BDL",7,
0.00,10721,"BOS",7,
0.00,10792,"BUF",7,
0.00,10821,"BWI",7,
